File,Line,Column,Error Type
"src/mol-data/db/database.ts",35,21,missing-explicit-return-type
"src/mol-data/generic/unique-array.ts",17,21,missing-explicit-return-type
"src/mol-data/generic/unique-array.ts",24,21,missing-explicit-return-type
"src/mol-data/util/array.ts",30,17,missing-explicit-return-type
"src/mol-data/util/array.ts",39,17,missing-explicit-return-type
"src/mol-data/util/equivalence-classes.ts",21,5,missing-explicit-return-type
"src/mol-data/util/equivalence-classes.ts",45,17,missing-explicit-return-type
"src/mol-data/util/grouping.ts",40,17,missing-explicit-return-type
"src/mol-data/util/grouping.ts",44,17,missing-explicit-return-type
"src/mol-geo/geometry/lines/lines.ts",74,21,missing-explicit-return-type
"src/mol-geo/geometry/lines/lines.ts",167,18,missing-explicit-type
"src/mol-geo/geometry/texture-mesh/texture-mesh.ts",62,9,missing-explicit-return-type
"src/mol-geo/geometry/texture-mesh/texture-mesh.ts",120,18,missing-explicit-type
"src/mol-gl/webgl/context.ts",226,10,missing-explicit-return-type
"src/mol-gl/webgl/context.ts",244,10,missing-explicit-return-type
"src/mol-io/reader/cif/data-model.ts",82,21,missing-explicit-return-type
"src/mol-io/reader/cif/data-model.ts",116,21,missing-explicit-return-type
"src/mol-math/geometry/primitives/axes3d.ts",11,10,missing-explicit-return-type
"src/mol-math/geometry/primitives/axes3d.ts",43,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/cell.ts",16,10,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/cell.ts",29,21,missing-explicit-return-type
"src/mol-model-formats/structure/common/property.ts",26,5,missing-explicit-return-type
"src/mol-model-formats/structure/common/property.ts",30,5,missing-explicit-return-type
"src/mol-model-props/common/custom-property.ts",51,9,missing-explicit-return-type
"src/mol-model-props/common/custom-property.ts",86,9,missing-explicit-return-type
"src/mol-model/custom-property.ts",29,10,missing-explicit-return-type
"src/mol-model/custom-property.ts",70,5,missing-explicit-return-type
"src/mol-model/structure/model/types.ts",642,21,missing-explicit-return-type
"src/mol-model/structure/model/types.ts",646,21,missing-explicit-return-type
"src/mol-model/structure/query/query.ts",13,21,missing-explicit-return-type
"src/mol-model/structure/query/query.ts",17,21,missing-explicit-return-type
"src/mol-model/structure/structure/unit/bonds/data.ts",36,5,missing-explicit-return-type
"src/mol-model/structure/structure/unit/bonds/data.ts",41,5,missing-explicit-return-type
"src/mol-model/structure/structure/util/lookup3d.ts",35,21,missing-explicit-return-type
"src/mol-model/structure/structure/util/lookup3d.ts",273,9,missing-explicit-return-type
"src/mol-model/structure/structure/util/unique-subset-builder.ts",36,5,missing-explicit-return-type
"src/mol-model/structure/structure/util/unique-subset-builder.ts",96,9,missing-explicit-return-type
"src/mol-model/structure/structure/util/unit-transforms.ts",49,9,missing-explicit-return-type
"src/mol-model/structure/structure/util/unit-transforms.ts",69,5,missing-explicit-return-type
"src/mol-plugin-state/animation/model.ts",66,21,missing-explicit-return-type
"src/mol-plugin-state/animation/model.ts",70,21,missing-explicit-return-type
"src/mol-plugin-state/transforms/shape.ts",51,17,missing-explicit-return-type
"src/mol-plugin-state/transforms/shape.ts",20,7,missing-explicit-type
"src/mol-plugin/util/task-manager.ts",109,21,missing-explicit-return-type
"src/mol-plugin/util/task-manager.ts",23,14,missing-explicit-type
"src/mol-repr/structure/params.ts",20,17,missing-explicit-return-type
"src/mol-repr/structure/params.ts",24,14,missing-explicit-type
"src/mol-repr/structure/visual/bond-inter-unit-cylinder.ts",212,17,missing-explicit-return-type
"src/mol-repr/structure/visual/bond-inter-unit-cylinder.ts",201,14,missing-explicit-type
"src/mol-repr/structure/visual/nucleotide-atomic-bond.ts",61,17,missing-explicit-return-type
"src/mol-repr/structure/visual/nucleotide-atomic-bond.ts",49,14,missing-explicit-type
"src/mol-repr/structure/visual/nucleotide-atomic-element.ts",59,17,missing-explicit-return-type
"src/mol-repr/structure/visual/nucleotide-atomic-element.ts",47,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-backbone-cylinder.ts",42,17,missing-explicit-return-type
"src/mol-repr/structure/visual/polymer-backbone-cylinder.ts",33,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-backbone-sphere.ts",36,17,missing-explicit-return-type
"src/mol-repr/structure/visual/polymer-backbone-sphere.ts",27,14,missing-explicit-type
"src/mol-script/script.ts",37,21,missing-explicit-return-type
"src/mol-script/script.ts",67,21,missing-explicit-return-type
"src/mol-theme/color.ts",168,21,missing-explicit-return-type
"src/mol-theme/color.ts",176,21,missing-explicit-return-type
"src/mol-theme/size.ts",32,21,missing-explicit-return-type
"src/mol-theme/size.ts",40,21,missing-explicit-return-type
"src/mol-util/bit-flags.ts",12,21,missing-explicit-return-type
"src/mol-util/bit-flags.ts",14,21,missing-explicit-return-type
"src/mol-util/color/color.ts",16,17,missing-explicit-return-type
"src/mol-util/color/color.ts",227,17,missing-explicit-return-type
"src/mol-canvas3d/controls/trackball.ts",26,14,missing-explicit-type
"src/mol-canvas3d/controls/trackball.ts",67,14,missing-explicit-type
"src/mol-canvas3d/helper/interaction-events.ts",29,14,missing-explicit-type
"src/mol-canvas3d/helper/interaction-events.ts",40,14,missing-explicit-type
"src/mol-canvas3d/helper/xr-manager.ts",51,14,missing-explicit-type
"src/mol-canvas3d/helper/xr-manager.ts",61,14,missing-explicit-type
"src/mol-plugin-state/actions/file.ts",37,14,missing-explicit-type
"src/mol-plugin-state/actions/file.ts",82,14,missing-explicit-type
"src/mol-plugin-state/actions/volume.ts",24,7,missing-explicit-type
"src/mol-plugin-state/actions/volume.ts",139,14,missing-explicit-type
"src/mol-plugin/layout.ts",23,14,missing-explicit-type
"src/mol-plugin/layout.ts",63,14,missing-explicit-type
"src/mol-repr/shape/loci/common.ts",12,14,missing-explicit-type
"src/mol-repr/shape/loci/common.ts",18,14,missing-explicit-type
"src/mol-repr/structure/visual/bond-intra-unit-line.ts",151,14,missing-explicit-type
"src/mol-repr/structure/visual/bond-intra-unit-line.ts",268,14,missing-explicit-type
"src/mol-repr/structure/visual/element-cross.ts",29,14,missing-explicit-type
"src/mol-repr/structure/visual/element-cross.ts",182,14,missing-explicit-type
"src/mol-repr/structure/visual/element-point.ts",24,14,missing-explicit-type
"src/mol-repr/structure/visual/element-point.ts",172,14,missing-explicit-type
"src/mol-repr/structure/visual/ellipsoid-mesh.ts",116,14,missing-explicit-type
"src/mol-repr/structure/visual/ellipsoid-mesh.ts",251,14,missing-explicit-type
"src/mol-repr/structure/visual/gaussian-density-volume.ts",55,14,missing-explicit-type
"src/mol-repr/structure/visual/gaussian-density-volume.ts",122,14,missing-explicit-type
"src/mol-repr/structure/visual/util/bond.ts",20,14,missing-explicit-type
"src/mol-repr/structure/visual/util/bond.ts",31,14,missing-explicit-type
"src/mol-repr/structure/visual/util/link.ts",25,14,missing-explicit-type
"src/mol-repr/structure/visual/util/link.ts",42,14,missing-explicit-type
"src/mol-task/util/scheduler.ts",180,7,missing-explicit-type
"src/mol-task/util/scheduler.ts",198,7,missing-explicit-type
"src/mol-theme/color/element-symbol.ts",31,14,missing-explicit-type
"src/mol-theme/color/element-symbol.ts",39,14,missing-explicit-type
"src/mol-theme/color/entity-id.ts",22,7,missing-explicit-type
"src/mol-theme/color/entity-id.ts",25,14,missing-explicit-type
"src/mol-theme/color/molecule-type.ts",20,14,missing-explicit-type
"src/mol-theme/color/molecule-type.ts",34,14,missing-explicit-type
"src/mol-theme/color/residue-name.ts",19,14,missing-explicit-type
"src/mol-theme/color/residue-name.ts",69,14,missing-explicit-type
"src/mol-theme/color/secondary-structure.ts",24,14,missing-explicit-type
"src/mol-theme/color/secondary-structure.ts",44,14,missing-explicit-type
"src/mol-theme/color/uniform.ts",15,7,missing-explicit-type
"src/mol-theme/color/uniform.ts",18,14,missing-explicit-type
"src/mol-canvas3d/passes/passes.ts",28,5,missing-explicit-return-type
"src/mol-data/int/impl/segmentation.ts",62,5,missing-explicit-return-type
"src/mol-data/int/map.ts",50,21,missing-explicit-return-type
"src/mol-data/util/sort.ts",12,17,missing-explicit-return-type
"src/mol-geo/geometry/geometry.ts",130,21,missing-explicit-return-type
"src/mol-geo/geometry/picking.ts",16,21,missing-explicit-return-type
"src/mol-io/common/binary-cif/array-encoder.ts",58,21,missing-explicit-return-type
"src/mol-io/common/binary-cif/encoding.ts",90,21,missing-explicit-return-type
"src/mol-io/reader/ply/schema.ts",33,17,missing-explicit-return-type
"src/mol-math/geometry/lookup3d/common.ts",31,21,missing-explicit-return-type
"src/mol-math/geometry/primitives/ray3d.ts",15,10,missing-explicit-return-type
"src/mol-model-props/common/custom-model-property.ts",88,21,missing-explicit-return-type
"src/mol-model-props/common/custom-structure-property.ts",91,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/common.ts",36,21,missing-explicit-return-type
"src/mol-model/sequence/sequence.ts",48,21,missing-explicit-return-type
"src/mol-model/structure/coordinates/coordinates.ts",55,10,missing-explicit-return-type
"src/mol-model/structure/model/properties/symmetry.ts",73,21,missing-explicit-return-type
"src/mol-plugin-state/helpers/root-structure.ts",26,21,missing-explicit-return-type
"src/mol-plugin-state/helpers/structure-component.ts",38,14,missing-explicit-return-type
"src/mol-plugin-state/manager/camera.ts",96,5,missing-explicit-return-type
"src/mol-plugin-ui/index.ts",14,23,missing-explicit-return-type
"src/mol-plugin/animation-loop.ts",27,9,missing-explicit-return-type
"src/mol-plugin/command.ts",65,5,missing-explicit-return-type
"src/mol-repr/visual.ts",88,21,missing-explicit-return-type
"src/mol-script/language/helpers.ts",10,17,missing-explicit-return-type
"src/mol-script/language/symbol.ts",66,17,missing-explicit-return-type
"src/mol-script/runtime/query/base.ts",42,5,missing-explicit-return-type
"src/mol-state/action.ts",70,21,missing-explicit-return-type
"src/mol-state/tree/immutable.ts",139,21,missing-explicit-return-type
"src/mol-state/tree/spine.ts",23,13,missing-explicit-return-type
"src/mol-task/execution/progress.ts",36,21,missing-explicit-return-type
"src/mol-task/task.ts",74,21,missing-explicit-return-type
"src/mol-task/util/multistep.ts",13,10,missing-explicit-return-type
"src/mol-util/browser.ts",17,17,missing-explicit-return-type
"src/mol-util/color/palette.ts",23,17,missing-explicit-return-type
"src/mol-util/color/params.ts",11,17,missing-explicit-return-type
"src/mol-util/marker-action.ts",39,21,missing-explicit-return-type
"src/mol-util/string-builder.ts",26,21,missing-explicit-return-type
"src/mol-util/string.ts",56,17,missing-explicit-return-type
"src/mol-util/type-helpers.ts",25,17,missing-explicit-return-type
"src/mol-util/value-cell.ts",15,21,missing-explicit-return-type
"src/mol-canvas3d/helper/helper.ts",15,14,missing-explicit-type
"src/mol-canvas3d/passes/cas.ts",23,14,missing-explicit-type
"src/mol-canvas3d/passes/fxaa.ts",23,14,missing-explicit-type
"src/mol-canvas3d/passes/hi-z.ts",106,14,missing-explicit-type
"src/mol-canvas3d/passes/smaa.ts",27,14,missing-explicit-type
"src/mol-canvas3d/passes/tracing.ts",42,14,missing-explicit-type
"src/mol-geo/geometry/cylinders/cylinders.ts",165,18,missing-explicit-type
"src/mol-geo/geometry/direct-volume/direct-volume.ts",158,18,missing-explicit-type
"src/mol-geo/geometry/image/image.ts",169,18,missing-explicit-type
"src/mol-geo/geometry/points/points.ts",130,18,missing-explicit-type
"src/mol-geo/geometry/spheres/spheres.ts",245,18,missing-explicit-type
"src/mol-geo/geometry/text/font-atlas.ts",29,14,missing-explicit-type
"src/mol-geo/geometry/text/text.ts",153,18,missing-explicit-type
"src/mol-gl/renderable/cylinders.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/direct-volume.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/image.ts",15,14,missing-explicit-type
"src/mol-gl/renderable/lines.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/mesh.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/points.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/spheres.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/text.ts",14,14,missing-explicit-type
"src/mol-gl/renderable/texture-mesh.ts",14,14,missing-explicit-type
"src/mol-gl/renderer.ts",93,14,missing-explicit-type
"src/mol-io/common/string-like.ts",77,14,missing-explicit-type
"src/mol-io/reader/cif/schema/mmcif-extras.ts",29,14,missing-explicit-type
"src/mol-io/reader/cif/schema/mmcif.ts",23,14,missing-explicit-type
"src/mol-math/geometry/molecular-surface.ts",49,14,missing-explicit-type
"src/mol-model-formats/structure/property/symmetry.ts",24,18,missing-explicit-type
"src/mol-model-props/computed/interactions/contacts.ts",19,14,missing-explicit-type
"src/mol-model/structure/model/properties/common.ts",20,14,missing-explicit-type
"src/mol-plugin-state/animation/helpers.ts",40,14,missing-explicit-type
"src/mol-plugin-state/transforms/helpers.ts",98,14,missing-explicit-type
"src/mol-plugin-state/transforms/misc.ts",14,7,missing-explicit-type
"src/mol-plugin-ui/context.ts",12,12,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/computed/accessible-surface-area.ts",18,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/computed/interactions.ts",21,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/computed/secondary-structure.ts",11,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/computed/valence-model.ts",18,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/integrative/cross-link-restraint.ts",15,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/sequence/sifts-mapping.ts",15,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/custom-props/structure-info.ts",12,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/volume-streaming/transformers.ts",211,7,missing-explicit-type
"src/mol-plugin/commands.ts",20,14,missing-explicit-type
"src/mol-plugin/features.ts",10,14,missing-explicit-type
"src/mol-plugin/util/substructure-parent-helper.ts",18,14,missing-explicit-type
"src/mol-plugin/util/toast.ts",33,14,missing-explicit-type
"src/mol-repr/shape/model/unitcell.ts",42,7,missing-explicit-type
"src/mol-repr/structure/visual/bond-inter-unit-line.ts",125,14,missing-explicit-type
"src/mol-repr/structure/visual/carbohydrate-link-cylinder.ts",59,14,missing-explicit-type
"src/mol-repr/structure/visual/carbohydrate-symbol-mesh.ts",164,14,missing-explicit-type
"src/mol-repr/structure/visual/carbohydrate-terminal-link-cylinder.ts",76,14,missing-explicit-type
"src/mol-repr/structure/visual/gaussian-surface-wireframe.ts",38,14,missing-explicit-type
"src/mol-repr/structure/visual/label-text.ts",22,14,missing-explicit-type
"src/mol-repr/structure/visual/molecular-surface-wireframe.ts",21,14,missing-explicit-type
"src/mol-repr/structure/visual/nucleotide-atomic-ring-fill.ts",45,14,missing-explicit-type
"src/mol-repr/structure/visual/nucleotide-block-mesh.ts",41,14,missing-explicit-type
"src/mol-repr/structure/visual/nucleotide-ring-mesh.ts",40,14,missing-explicit-type
"src/mol-repr/structure/visual/orientation-ellipsoid-mesh.ts",27,14,missing-explicit-type
"src/mol-repr/structure/visual/plane-image.ts",33,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-direction-wedge.ts",34,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-gap-cylinder.ts",27,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-trace-mesh.ts",28,14,missing-explicit-type
"src/mol-repr/structure/visual/polymer-tube-mesh.ts",26,14,missing-explicit-type
"src/mol-repr/structure/visual/util/common.ts",192,14,missing-explicit-type
"src/mol-repr/structure/visual/util/gaussian.ts",18,14,missing-explicit-type
"src/mol-script/language/symbol-table/internal.ts",12,7,missing-explicit-type
"src/mol-task/execution/synchronous.ts",15,14,missing-explicit-type
"src/mol-theme/color/atom-id.ts",21,14,missing-explicit-type
"src/mol-theme/color/cartoon.ts",35,14,missing-explicit-type
"src/mol-theme/color/chain-id.ts",21,14,missing-explicit-type
"src/mol-theme/color/element-index.ts",21,14,missing-explicit-type
"src/mol-theme/color/entity-source.ts",26,14,missing-explicit-type
"src/mol-theme/color/external-structure.ts",32,14,missing-explicit-type
"src/mol-theme/color/external-volume.ts",23,14,missing-explicit-type
"src/mol-theme/color/formal-charge.ts",19,14,missing-explicit-type
"src/mol-theme/color/hydrophobicity.ts",18,14,missing-explicit-type
"src/mol-theme/color/illustrative.ts",28,14,missing-explicit-type
"src/mol-theme/color/model-index.ts",21,14,missing-explicit-type
"src/mol-theme/color/occupancy.ts",18,14,missing-explicit-type
"src/mol-theme/color/operator-hkl.ts",24,14,missing-explicit-type
"src/mol-theme/color/operator-name.ts",21,14,missing-explicit-type
"src/mol-theme/color/partial-charge.ts",19,14,missing-explicit-type
"src/mol-theme/color/polymer-id.ts",24,14,missing-explicit-type
"src/mol-theme/color/polymer-index.ts",22,14,missing-explicit-type
"src/mol-theme/color/sequence-id.ts",19,14,missing-explicit-type
"src/mol-theme/color/structure-index.ts",20,14,missing-explicit-type
"src/mol-theme/color/trajectory-index.ts",21,14,missing-explicit-type
"src/mol-theme/color/uncertainty.ts",19,14,missing-explicit-type
"src/mol-theme/color/unit-index.ts",22,14,missing-explicit-type
"src/mol-theme/color/volume-instance.ts",22,14,missing-explicit-type
"src/mol-theme/color/volume-segment.ts",20,14,missing-explicit-type
"src/mol-theme/color/volume-value.ts",21,14,missing-explicit-type
"src/mol-theme/size/physical.ts",17,14,missing-explicit-type
"src/mol-theme/size/uncertainty.ts",15,14,missing-explicit-type
"src/mol-theme/size/uniform.ts",13,14,missing-explicit-type
"src/mol-theme/size/volume-value.ts",17,14,missing-explicit-type
"src/mol-util/clip.ts",45,18,missing-explicit-type
"src/mol-util/color/lists.ts",12,14,missing-explicit-type
"src/mol-util/color/names.ts",10,14,missing-explicit-type
"src/mol-util/nodejs-shims.ts",17,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/volume-streaming/model.ts",12,39,unsupported-super-class-expr
